spec,age,temp,dur,rep,surv,total,survival_rate
MD,2,-9,20,1,3,10,0.3
MD,2,-9,20,2,2,10,0.2
MD,2,-9,40,1,5,8,0.63
MD,2,-9,40,2,4,8,0.5
MD,2,-9,40,3,9,12,0.75
MD,2,-9,60,1,3,8,0.38
MD,2,-9,60,2,4,10,0.4
MD,2,-9,60,3,4,10,0.4
MD,2,-9,90,1,3,11,0.27
MD,2,-9,90,2,2,11,0.18
MD,2,-9,90,3,2,10,0.2
MD,2,-9,120,1,0,8,0
MD,2,-9,120,2,0,8,0
MD,2,-9,180,1,1,10,0.1
MD,2,-9,180,2,0,10,0
MD,2,-9,180,3,0,10,0
MD,2,-9,240,1,0,10,0
MD,2,-9,240,2,1,10,0.1
MD,2,-9,300,1,0,10,0
MD,2,-9,300,2,0,10,0
MD,2,-9,300,3,0,10,0
MD,2,-8,0,1,10,10,1
MD,2,-8,0,2,10,10,1
MD,2,-8,0,3,10,10,1
MD,2,-8,180,1,7,9,0.78
MD,2,-8,180,2,5,8,0.63
MD,2,-8,180,3,9,10,0.9
MD,2,-8,240,1,8,13,0.62
MD,2,-8,240,2,4,11,0.36
MD,2,-8,300,1,4,10,0.4
MD,2,-8,300,2,4,9,0.44
MD,2,-8,300,3,3,10,0.3
MD,2,-8,360,1,4,9,0.44
MD,2,-8,360,2,5,10,0.5
MD,2,-8,360,3,5,8,0.63
MD,2,-8,360,4,2,6,0.33
MD,2,-8,420,1,4,9,0.44
MD,2,-8,420,2,9,14,0.64
MD,2,-8,420,3,6,10,0.6
MD,2,-8,420,4,6,10,0.6
MD,2,-8,480,1,1,8,0.13
MD,2,-8,480,2,3,8,0.38
MD,2,-8,600,1,2,10,0.2
MD,2,-8,600,2,2,12,0.17
MD,2,-8,600,3,1,9,0.11
MD,2,-8,720,1,0,9,0
MD,2,-8,720,2,0,10,0
MD,2,-7,0,1,10,10,1
MD,2,-7,0,2,10,10,1
MD,2,-7,0,3,10,10,1
MD,2,-7,200,1,8,8,1
MD,2,-7,200,2,10,10,1
MD,2,-7,200,3,10,10,1
MD,2,-7,300,1,8,10,0.8
MD,2,-7,300,2,7,10,0.7
MD,2,-7,300,3,8,10,0.8
MD,2,-7,500,1,4,7,0.57
MD,2,-7,500,2,4,8,0.5
MD,2,-7,500,3,5,10,0.5
MD,2,-7,720,1,3,10,0.3
MD,2,-7,720,2,3,10,0.3
MD,2,-7,840,1,3,7,0.43
MD,2,-7,840,2,4,11,0.36
MD,2,-7,1020,1,1,8,0.13
MD,2,-7,1020,2,1,8,0.13
MD,2,-7,1140,1,1,5,0.2
MD,2,-7,1140,2,3,9,0.33
MD,2,-7,1140,3,2,10,0.2
MD,2,-7,1800,1,1,10,0.1
MD,2,-7,1800,2,2,10,0.2
MD,2,-7,1800,3,2,10,0.2
MD,2,-7,2200,1,1,11,0.09
MD,2,-7,2200,2,2,15,0.13
MD,2,-7,2200,3,0,12,0
MD,2,-6,0,1,10,10,1
MD,2,-6,0,2,10,10,1
MD,2,-6,0,3,10,10,1
MD,2,-6,420,1,10,10,1
MD,2,-6,420,2,10,10,1
MD,2,-6,420,3,10,10,1
MD,2,-6,780,1,10,10,1
MD,2,-6,780,2,10,10,1
MD,2,-6,780,3,9,10,0.9
MD,2,-6,1440,1,7,11,0.64
MD,2,-6,1440,2,5,8,0.63
MD,2,-6,1440,3,6,10,0.6
MD,2,-6,2880,1,7,11,0.64
MD,2,-6,2880,2,7,10,0.7
MD,2,-6,2880,3,3,10,0.3
MD,2,-6,4800,1,3,10,0.3
MD,2,-6,4800,2,4,11,0.36
MD,2,-6,4800,3,3,11,0.27
MD,2,-6,5400,1,5,10,0.5
MD,2,-6,5400,2,2,10,0.2
MD,2,-6,5400,3,4,10,0.4
MD,2,-6,6720,1,0,10,0
MD,2,-6,6720,2,1,10,0.1
MD,2,-6,6720,3,0,11,0
MD,2,-6,7140,1,1,10,0.1
MD,2,-6,7140,2,0,11,0
MD,2,-6,7140,3,0,10,0
MD,2,-5,0,1,10,10,1
MD,2,-5,0,2,10,10,1
MD,2,-5,0,3,10,10,1
MD,2,-5,390,1,7,9,0.78
MD,2,-5,880,1,7,8,0.88
MD,2,-5,1020,1,6,9,0.67
MD,2,-5,1200,1,6,10,0.6
